"","Unique_Image_ID","Date","Site","Archipelago","Island","Island_Site","Depth","Quadrat","Cattegory","Coral_Genus_Form","Cover"
"6414","20190329_UTP_QUADRAT_GAMMAN1_60M_19.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",10,"Turf","Turf",26.67
"6415","20190329_UTP_QUADRAT_GAMMAN1_60M_19.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",10,"Brown_algae encrusting","Brown_algae encrusting",1.33
"6416","20190329_UTP_QUADRAT_GAMMAN1_60M_19.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",10,"Dead Coral","Dead Coral",5.33
"6417","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Scleractinian","Pocillopora branching",20
"6418","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Scleractinian","Porites massive",4
"6419","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Scleractinian","Astrea massive",1.33
"6420","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Scleractinian","Sandalolitha solitary",1.33
"6421","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Scleractinian","Leptastrea massive",10.67
"6422","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Scleractinian","Leptastrea encrusting",4
"6423","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Sediment_substrate","Sediment_substrate",12
"6424","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Consolidate_substrate","Consolidate_substrate",36
"6425","20190329_UTP_QUADRAT_GAMMAN1_60M_20.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",11,"Turf","Turf",10.67
"6426","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Scleractinian","Leptoseris encrusting",2.67
"6427","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Scleractinian","Echynophillia laminar",1.33
"6428","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Scleractinian","Pavona encrusting",1.33
"6429","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Scleractinian","Porites massive",20
"6430","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Scleractinian","Leptastrea massive",17.33
"6431","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Calcifying_algae","Calcifying_algae",4
"6432","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Sediment_substrate","Sediment_substrate",6.67
"6433","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Consolidate_substrate","Consolidate_substrate",24
"6434","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Rubble","Rubble",12
"6435","20190329_UTP_QUADRAT_GAMMAN1_60M_35.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",24,"Turf","Turf",10.67
"6436","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Scleractinian","Pocillopora branching",9.33
"6437","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Scleractinian","Porites massive",42.67
"6438","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Scleractinian","Leptastrea massive",4
"6439","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Dead Coral_Turf","Dead Coral_Turf",10.67
"6440","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Calcifying_algae","Calcifying_algae",1.33
"6441","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Sediment_substrate","Sediment_substrate",13.33
"6442","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Consolidate_substrate","Consolidate_substrate",13.33
"6443","20190329_UTP_QUADRAT_GAMMAN1_60M_22.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",12,"Turf","Turf",5.33
"6444","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Scleractinian","Pavona encrusting",1.33
"6445","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Scleractinian","Porites massive",4
"6446","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Scleractinian","Montipora encrusting",2.67
"6447","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Scleractinian","Leptastrea massive",42.67
"6448","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Calcifying_algae","Calcifying_algae",5.33
"6449","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Sediment_substrate","Sediment_substrate",9.33
"6450","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Consolidate_substrate","Consolidate_substrate",28
"6451","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Rubble","Rubble",4
"6452","20190329_UTP_QUADRAT_GAMMAN1_60M_36.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",25,"Turf","Turf",2.67
"6453","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Scleractinian","Pocillopora branching",20
"6454","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Scleractinian","Acropora branching",8
"6455","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Scleractinian","Porites massive",1.33
"6456","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Scleractinian","Leptastrea massive",38.67
"6457","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Dead Coral_Turf","Dead Coral_Turf",1.33
"6458","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Sediment_substrate","Sediment_substrate",13.33
"6459","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Consolidate_substrate","Consolidate_substrate",16
"6460","20190329_UTP_QUADRAT_GAMMAN1_60M_24.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",13,"Rubble","Rubble",1.33
"6461","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Scleractinian","Porites massive",1.33
"6462","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Scleractinian","Dipsastrea massive",2.67
"6463","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Scleractinian","Leptastrea massive",18.67
"6464","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Scleractinian","Gardinoseris massive",1.33
"6465","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Calcifying_algae","Calcifying_algae",4
"6466","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Sediment_substrate","Sediment_substrate",34.67
"6467","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Consolidate_substrate","Consolidate_substrate",25.33
"6468","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Rubble","Rubble",5.33
"6469","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Turf","Turf",5.33
"6470","20190329_UTP_QUADRAT_GAMMAN1_60M_25.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",14,"Dead Coral","Dead Coral",1.33
"6471","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Scleractinian","Pocillopora branching",6.67
"6472","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Scleractinian","Porites massive",1.33
"6473","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Scleractinian","Dipsastrea massive",2.67
"6474","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Scleractinian","Leptastrea massive",24
"6475","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Calcifying_algae","Calcifying_algae",1.33
"6476","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Sediment_substrate","Sediment_substrate",33.33
"6477","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Consolidate_substrate","Consolidate_substrate",16
"6478","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Rubble","Rubble",1.33
"6479","20190329_UTP_QUADRAT_GAMMAN1_60M_26.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",15,"Turf","Turf",13.33
"6480","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Scleractinian","Pocillopora branching",1.33
"6481","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Scleractinian","Porites massive",2.67
"6482","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Scleractinian","Dipsastrea massive",1.33
"6483","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Scleractinian","Leptastrea massive",16
"6484","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Sediment_substrate","Sediment_substrate",49.33
"6485","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Consolidate_substrate","Consolidate_substrate",9.33
"6486","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Rubble","Rubble",4
"6487","20190329_UTP_QUADRAT_GAMMAN1_60M_27.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",16,"Turf","Turf",16
"6488","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Scleractinian","Pocillopora branching",2.67
"6489","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Scleractinian","Porites massive",1.33
"6490","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Scleractinian","Leptastrea massive",9.33
"6491","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Dead Coral_Turf","Dead Coral_Turf",9.33
"6492","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Sediment_substrate","Sediment_substrate",25.33
"6493","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Consolidate_substrate","Consolidate_substrate",30.67
"6494","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Rubble","Rubble",1.33
"6495","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Turf","Turf",18.67
"6496","20190329_UTP_QUADRAT_GAMMAN1_60M_28.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",17,"Brown_Algae fleshy","Brown_Algae fleshy",1.33
"6497","20190329_UTP_QUADRAT_GAMMAN1_60M_29.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",18,"Scleractinian","Leptoseris encrusting",2.67
"6498","20190329_UTP_QUADRAT_GAMMAN1_60M_29.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",18,"Scleractinian","Pavona encrusting",1.33
"6499","20190329_UTP_QUADRAT_GAMMAN1_60M_29.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",18,"Scleractinian","Leptastrea massive",64
"6500","20190329_UTP_QUADRAT_GAMMAN1_60M_29.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",18,"Calcifying_algae","Calcifying_algae",4
"6501","20190329_UTP_QUADRAT_GAMMAN1_60M_29.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",18,"Sediment_substrate","Sediment_substrate",13.33
"6502","20190329_UTP_QUADRAT_GAMMAN1_60M_29.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",18,"Consolidate_substrate","Consolidate_substrate",13.33
"6503","20190329_UTP_QUADRAT_GAMMAN1_60M_29.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",18,"Turf","Turf",1.33
"6504","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Scleractinian","Pocillopora branching",8
"6505","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Scleractinian","Porites massive",14.67
"6506","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Scleractinian","Montipora encrusting",1.33
"6507","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Scleractinian","Leptastrea massive",12
"6508","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Calcifying_algae","Calcifying_algae",1.33
"6509","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Sediment_substrate","Sediment_substrate",29.33
"6510","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Consolidate_substrate","Consolidate_substrate",26.67
"6511","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Rubble","Rubble",2.67
"6512","20190329_UTP_QUADRAT_GAMMAN1_60M_30.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","60",19,"Turf","Turf",4
"6513","20190329_UTP_QUADRAT_GAMMAN1_90M_1.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",1,"Scleractinian","Montipora laminar",2.67
"6514","20190329_UTP_QUADRAT_GAMMAN1_90M_1.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",1,"Macroalgae","Macroalgae",42.67
"6515","20190329_UTP_QUADRAT_GAMMAN1_90M_1.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",1,"Sediment_substrate","Sediment_substrate",30.67
"6516","20190329_UTP_QUADRAT_GAMMAN1_90M_1.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",1,"Consolidate_substrate","Consolidate_substrate",18.67
"6517","20190329_UTP_QUADRAT_GAMMAN1_90M_1.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",1,"Rubble","Rubble",2.67
"6518","20190329_UTP_QUADRAT_GAMMAN1_90M_1.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",1,"Sponges","Sponges",2.67
"6519","20190329_UTP_QUADRAT_GAMMAN1_90M_31.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",19,"Scleractinian","Montipora laminar",21.33
"6520","20190329_UTP_QUADRAT_GAMMAN1_90M_31.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",19,"Macroalgae","Macroalgae",4
"6521","20190329_UTP_QUADRAT_GAMMAN1_90M_31.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",19,"Sediment_substrate","Sediment_substrate",49.33
"6522","20190329_UTP_QUADRAT_GAMMAN1_90M_31.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",19,"Consolidate_substrate","Consolidate_substrate",16
"6523","20190329_UTP_QUADRAT_GAMMAN1_90M_31.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",19,"Rubble","Rubble",9.33
"6524","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Scleractinian","Leptoseris encrusting",2.67
"6525","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Scleractinian","Montipora laminar",18.67
"6526","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Scleractinian","Dipsastrea massive",1.33
"6527","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Macroalgae","Macroalgae",2.67
"6528","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Sediment_substrate","Sediment_substrate",25.33
"6529","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Consolidate_substrate","Consolidate_substrate",46.67
"6530","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Green_Algae encrusting","Green_Algae encrusting",1.33
"6531","20190329_UTP_QUADRAT_GAMMAN1_90M_32.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",20,"Scleractinian","Cycloseris laminar",1.33
"6532","20190329_UTP_QUADRAT_GAMMAN1_90M_4.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",26,"Scleractinian","Montipora laminar",13.33
"6533","20190329_UTP_QUADRAT_GAMMAN1_90M_4.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",26,"Macroalgae","Macroalgae",4
"6534","20190329_UTP_QUADRAT_GAMMAN1_90M_4.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",26,"Sediment_substrate","Sediment_substrate",17.33
"6535","20190329_UTP_QUADRAT_GAMMAN1_90M_4.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",26,"Consolidate_substrate","Consolidate_substrate",20
"6536","20190329_UTP_QUADRAT_GAMMAN1_90M_4.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",26,"Brown_Algae fleshy","Brown_Algae fleshy",45.33
"6537","20190329_UTP_QUADRAT_GAMMAN1_90M_5.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",27,"Scleractinian","Montipora laminar",9.33
"6538","20190329_UTP_QUADRAT_GAMMAN1_90M_5.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",27,"Scleractinian","Dipsastrea massive",2.67
"6539","20190329_UTP_QUADRAT_GAMMAN1_90M_5.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",27,"Sediment_substrate","Sediment_substrate",41.33
"6540","20190329_UTP_QUADRAT_GAMMAN1_90M_5.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",27,"Consolidate_substrate","Consolidate_substrate",1.33
"6541","20190329_UTP_QUADRAT_GAMMAN1_90M_5.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",27,"Brown_Algae fleshy","Brown_Algae fleshy",45.33
"6542","20190329_UTP_QUADRAT_GAMMAN1_90M_33.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",21,"Scleractinian","Montipora encrusting",1.33
"6543","20190329_UTP_QUADRAT_GAMMAN1_90M_33.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",21,"Scleractinian","Montipora laminar",24
"6544","20190329_UTP_QUADRAT_GAMMAN1_90M_33.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",21,"Sediment_substrate","Sediment_substrate",53.33
"6545","20190329_UTP_QUADRAT_GAMMAN1_90M_33.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",21,"Consolidate_substrate","Consolidate_substrate",18.67
"6546","20190329_UTP_QUADRAT_GAMMAN1_90M_33.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",21,"Rubble","Rubble",2.67
"6547","20190329_UTP_QUADRAT_GAMMAN1_90M_7.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",28,"Scleractinian","Montipora laminar",4
"6548","20190329_UTP_QUADRAT_GAMMAN1_90M_7.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",28,"Sediment_substrate","Sediment_substrate",38.67
"6549","20190329_UTP_QUADRAT_GAMMAN1_90M_7.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",28,"Consolidate_substrate","Consolidate_substrate",20
"6550","20190329_UTP_QUADRAT_GAMMAN1_90M_7.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",28,"Rubble","Rubble",2.67
"6551","20190329_UTP_QUADRAT_GAMMAN1_90M_7.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",28,"Sponges","Sponges",1.33
"6552","20190329_UTP_QUADRAT_GAMMAN1_90M_7.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",28,"Brown_Algae fleshy","Brown_Algae fleshy",33.33
"6553","20190329_UTP_QUADRAT_GAMMAN1_90M_8.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",29,"Scleractinian","Leptoseris encrusting",1.33
"6554","20190329_UTP_QUADRAT_GAMMAN1_90M_8.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",29,"Scleractinian","Montipora laminar",9.33
"6555","20190329_UTP_QUADRAT_GAMMAN1_90M_8.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",29,"Sediment_substrate","Sediment_substrate",13.33
"6556","20190329_UTP_QUADRAT_GAMMAN1_90M_8.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",29,"Consolidate_substrate","Consolidate_substrate",12
"6557","20190329_UTP_QUADRAT_GAMMAN1_90M_8.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",29,"Rubble","Rubble",1.33
"6558","20190329_UTP_QUADRAT_GAMMAN1_90M_8.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",29,"Brown_Algae fleshy","Brown_Algae fleshy",61.33
"6559","20190329_UTP_QUADRAT_GAMMAN1_90M_8.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",29,"Scleractinian","Alveopora encrusting",1.33
"6560","20190329_UTP_QUADRAT_GAMMAN1_90M_9.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",30,"Scleractinian","Leptoseris encrusting",6.67
"6561","20190329_UTP_QUADRAT_GAMMAN1_90M_9.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",30,"Scleractinian","Montipora laminar",4
"6562","20190329_UTP_QUADRAT_GAMMAN1_90M_9.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",30,"Sediment_substrate","Sediment_substrate",50.67
"6563","20190329_UTP_QUADRAT_GAMMAN1_90M_9.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",30,"Scleractinian","Porites laminar",2.67
"6564","20190329_UTP_QUADRAT_GAMMAN1_90M_9.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",30,"Brown_Algae fleshy","Brown_Algae fleshy",36
"6565","20190329_UTP_QUADRAT_GAMMAN1_90M_10.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",2,"Scleractinian","Montipora laminar",73.33
"6566","20190329_UTP_QUADRAT_GAMMAN1_90M_10.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",2,"Sediment_substrate","Sediment_substrate",10.67
"6567","20190329_UTP_QUADRAT_GAMMAN1_90M_10.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",2,"Consolidate_substrate","Consolidate_substrate",4
"6568","20190329_UTP_QUADRAT_GAMMAN1_90M_10.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",2,"Turf","Turf",6.67
"6569","20190329_UTP_QUADRAT_GAMMAN1_90M_10.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",2,"Brown_Algae fleshy","Brown_Algae fleshy",5.33
"6570","20190329_UTP_QUADRAT_GAMMAN1_90M_11.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",3,"Scleractinian","Leptoseris laminar",1.33
"6571","20190329_UTP_QUADRAT_GAMMAN1_90M_11.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",3,"Scleractinian","Montipora laminar",12
"6572","20190329_UTP_QUADRAT_GAMMAN1_90M_11.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",3,"Scleractinian","Dipsastrea massive",1.33
"6573","20190329_UTP_QUADRAT_GAMMAN1_90M_11.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",3,"Consolidate_substrate","Consolidate_substrate",37.33
"6574","20190329_UTP_QUADRAT_GAMMAN1_90M_11.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",3,"Rubble","Rubble",6.67
"6575","20190329_UTP_QUADRAT_GAMMAN1_90M_11.jpg","20190329","GAMMAN1","Gambier","Mangareva","1","90",3,"Turf","Turf",1.33
