date;année;île;site;île x site;identificateur;n° quadrat;genre;recouvrement %
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Montipora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Montipora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Montipora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Montipora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Montipora;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Montipora;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Montipora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Montipora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Montipora;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Montipora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Pocillopora;11.11
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Pocillopora;6.17
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Pocillopora;8.64
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Pocillopora;13.58
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Pocillopora;11.11
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Pocillopora;4.94
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Pocillopora;11.11
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Pocillopora;4.94
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Pocillopora;12.35
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Pocillopora;6.17
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Pocillopora;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Pocillopora;16.05
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Pocillopora;29.63
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Pocillopora;12.35
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Pocillopora;17.28
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Pocillopora;14.81
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Pocillopora;14.81
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Pocillopora;13.58
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Pocillopora;13.58
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Pocillopora;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Porites;8.64
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Porites;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Porites;4.94
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Porites;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Porites;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Porites;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Porites;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Porites;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Porites;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Porites;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Porites;4.94
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Porites;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Porites;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Porites;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Porites;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Porites;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Porites;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Porites;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Porites;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Porites;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Goniastrea;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Goniastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Leptastrea;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Leptastrea;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Leptastrea;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Leptastrea;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Pavona;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Pavona;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Pavona;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Pavona;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Pavona;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Pavona;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Astreopora;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Astreopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Napopora;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Napopora;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Napopora;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Porites rus;4.94
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Porites rus;7.41
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Porites rus;18.52
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Porites rus;16.05
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Porites rus;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Porites rus;6.17
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Porites rus;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Porites rus;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Porites rus;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Porites rus;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Porites rus;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Porites rus;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Leptoseris;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Leptoseris;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Leptoseris;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Leptoseris;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Leptoseris;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Autres;4.94
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Autres;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Autres;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Autres;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Autres;4.94
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Autres;3.7
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Autres;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Autres;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Autres;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Autres;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Autres;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Herpolitha;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Herpolitha;2.47
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Herpolitha;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Lobophyllia;1.23
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Lobophyllia;0
14/09/2002;2002;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Lobophyllia;0
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Acropora;14.81
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Acropora;8.64
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Acropora;14.81
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Acropora;18.52
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Acropora;8.64
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Acropora;8.64
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Acropora;22.22
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Acropora;19.75
09/11/2004;2004;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Acropora;9.88
